Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value
2017,ILLINOIS,17,WEST,30,MCDONOUGH,109,"1,947"
2017,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,"1,947"
2017,ILLINOIS,17,CENTRAL,40,MCLEAN,113,"1,947"
2017,ILLINOIS,17,CENTRAL,40,MACON,115,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,"1,947"
2017,ILLINOIS,17,CENTRAL,40,MARSHALL,123,"1,947"
2017,ILLINOIS,17,CENTRAL,40,MASON,125,"1,947"
2017,ILLINOIS,17,CENTRAL,40,MENARD,129,"1,947"
2017,ILLINOIS,17,NORTHWEST,10,MERCER,131,"1,947"
2017,ILLINOIS,17,SOUTHWEST,80,MONROE,133,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,"1,947"
2017,ILLINOIS,17,NORTHWEST,10,OGLE,141,"1,947"
2017,ILLINOIS,17,CENTRAL,40,PEORIA,143,"1,947"
2017,ILLINOIS,17,SOUTHWEST,80,PERRY,145,"1,947"
2017,ILLINOIS,17,EAST,50,PIATT,147,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,"1,947"
2017,ILLINOIS,17,SOUTHEAST,90,POPE,151,"1,947"
2017,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,"1,947"
2017,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,"1,947"
2017,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,"1,947"
2017,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,"1,947"
2017,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,"1,947"
2017,ILLINOIS,17,SOUTHEAST,90,SALINE,165,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,"1,947"
2017,ILLINOIS,17,WEST,30,SCHUYLER,169,"1,947"
