Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value
2017,ILLINOIS,17,CENTRAL,40,MCLEAN,113,309500.00
2017,ILLINOIS,17,CENTRAL,40,MACON,115,145000.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,183000.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,111000.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,73300.00
2017,ILLINOIS,17,CENTRAL,40,MARSHALL,123,98500.00
2017,ILLINOIS,17,CENTRAL,40,MASON,125,118500.00
2017,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,21500.00
2017,ILLINOIS,17,CENTRAL,40,MENARD,129,78900.00
2017,ILLINOIS,17,NORTHWEST,10,MERCER,131,138500.00
2017,ILLINOIS,17,SOUTHWEST,80,MONROE,133,48900.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,159500.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,133500.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,86000.00
2017,ILLINOIS,17,NORTHWEST,10,OGLE,141,219000.00
2017,ILLINOIS,17,CENTRAL,40,PEORIA,143,105500.00
2017,ILLINOIS,17,SOUTHWEST,80,PERRY,145,45800.00
2017,ILLINOIS,17,EAST,50,PIATT,147,134500.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,152000.00
2017,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,13700.00
2017,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,34500.00
2017,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,63600.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,77300.00
2017,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,65000.00
2017,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,88300.00
2017,ILLINOIS,17,SOUTHEAST,90,SALINE,165,42900.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,209500.00
2017,ILLINOIS,17,WEST,30,SCHUYLER,169,66300.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,47800.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,169000.00
2017,ILLINOIS,17,CENTRAL,40,STARK,175,93100.00
2017,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,175500.00
2017,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,145000.00
2017,ILLINOIS,17,SOUTHWEST,80,UNION,181,10200.00
2017,ILLINOIS,17,EAST,50,VERMILION,183,217000.00
2017,ILLINOIS,17,SOUTHEAST,90,WABASH,185,47900.00
